Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommissioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
55934,STANDARD,Eyota,MN,,44.0099,-92.2648,Olmsted,FALSE,,,
55960,STANDARD,Oronoco,MN,,44.1489,-92.485,Olmsted,FALSE,,,
55976,STANDARD,Stewartville,MN,,43.8555,-92.4885,Olmsted,FALSE,,,
56324,STANDARD,Dalton,MN,,46.1738,-95.9156,Otter Tail,FALSE,,,
56361,STANDARD,Parkers Prairie,MN,,46.153,-95.3289,Otter Tail,FALSE,,,
56515,STANDARD,Battle Lake,MN,,46.3142,-95.7144,Otter Tail,FALSE,,,
56518,STANDARD,Bluffton,MN,,46.4918,-95.2236,Otter Tail,FALSE,,,
56524,STANDARD,Clitherall,MN,,46.2757,-95.6308,Otter Tail,FALSE,,,
56527,STANDARD,Deer Creek,MN,,46.3911,-95.3214,Otter Tail,FALSE,,,
56528,STANDARD,Dent,MN,,46.5554,-95.7644,Otter Tail,FALSE,,,
56533,STANDARD,Elizabeth,MN,,46.3803,-96.1326,Otter Tail,FALSE,,,
56534,STANDARD,Erhard,MN,,46.4948,-96.0593,Otter Tail,FALSE,,,
56537,STANDARD,Fergus Falls,MN,,46.276,-96.0904,Otter Tail,FALSE,,,
56538,STANDARD,Fergus Falls,MN,,46.283,-96.0776,Otter Tail,FALSE,,,
56551,STANDARD,Henning,MN,,46.3256,-95.3852,Otter Tail,FALSE,,,
56567,STANDARD,New York Mills,MN,,46.5559,-95.4047,Otter Tail,FALSE,,,
56571,STANDARD,Ottertail,MN,,46.4177,-95.5436,Otter Tail,FALSE,,,
56572,STANDARD,Pelican Rapids,MN,,46.5994,-96.0662,Otter Tail,FALSE,,,
56573,STANDARD,Perham,MN,,46.6031,-95.5818,Otter Tail,FALSE,,,
56576,STANDARD,Richville,MN,,46.4434,-95.7924,Otter Tail,FALSE,,,
56586,STANDARD,Underwood,MN,,46.3265,-95.8415,Otter Tail,FALSE,,,
56587,STANDARD,Vergas,MN,,46.6706,-95.7948,Otter Tail,FALSE,,,
56588,STANDARD,Vining,MN,,46.2195,-95.506,Otter Tail,FALSE,,,
56701,STANDARD,Thief River Falls,MN,,48.1191,-96.1811,Pennington,FALSE,,,
56725,STANDARD,Goodridge,MN,,48.0686,-95.7283,Pennington,FALSE,,,
56754,STANDARD,Saint Hilaire,MN,,48.0109,-96.2249,Pennington,FALSE,,,
55007,STANDARD,Brook Park,MN,,45.9474,-93.0736,Pine,FALSE,,,
55030,STANDARD,Grasston,MN,,45.8566,-93.0813,Pine,FALSE,,,
55036,STANDARD,Henriette,MN,,45.8712,-93.1196,Pine,FALSE,,,
55037,STANDARD,Hinckley,MN,,46.0189,-92.8993,Pine,FALSE,,,
55063,STANDARD,Pine City,MN,,45.8363,-92.9042,Pine,FALSE,,,
55067,STANDARD,Rock Creek,MN,,45.7575,-92.9624,Pine,FALSE,,,
55072,STANDARD,Sandstone,MN,,46.1325,-92.589,Pine,FALSE,,,
55704,STANDARD,Askov,MN,,46.1964,-92.7528,Pine,FALSE,,,
55712,STANDARD,Bruno,MN,,46.2845,-92.619,Pine,FALSE,,,
55735,STANDARD,Finlayson,MN,,46.2121,-92.9389,Pine,FALSE,,,
55756,STANDARD,Kerrick,MN,,46.3792,-92.578,Pine,FALSE,,,
55783,STANDARD,Sturgeon Lake,MN,,46.3837,-92.8182,Pine,FALSE,,,
55795,STANDARD,Willow River,MN,,46.2949,-92.8309,Pine,FALSE,,,
56128,STANDARD,Edgerton,MN,,43.8824,-96.1463,Pipestone,FALSE,,,
56139,STANDARD,Holland,MN,,44.0759,-96.1903,Pipestone,FALSE,,,
56140,STANDARD,Ihlen,MN,,43.9072,-96.3673,Pipestone,FALSE,,,
56144,STANDARD,Jasper,MN,,43.8568,-96.385,Pipestone,FALSE,,,
56164,STANDARD,Pipestone,MN,,43.9893,-96.2652,Pipestone,FALSE,,,
56170,STANDARD,Ruthton,MN,,44.1682,-96.0871,Pipestone,FALSE,,,
56186,STANDARD,Woodstock,MN,,43.9873,-96.1192,Pipestone,FALSE,,,
56517,STANDARD,Beltrami,MN,,47.5721,-96.4549,Polk,FALSE,,,
56523,STANDARD,Climax,MN,,47.6837,-96.8715,Polk,FALSE,,,
56535,STANDARD,Erskine,MN,,47.6618,-96.0122,Polk,FALSE,,,
56540,STANDARD,Fertile,MN,,47.5361,-96.2803,Polk,FALSE,,,
56542,STANDARD,Fosston,MN,,47.5816,-95.7431,Polk,FALSE,,,
56556,STANDARD,Mcintosh,MN,,47.6522,-95.8863,Polk,FALSE,,,
56568,STANDARD,Nielsville,MN,,47.5373,-96.7574,Polk,FALSE,,,
56592,STANDARD,Winger,MN,,47.5375,-95.9941,Polk,FALSE,,,
56646,STANDARD,Gully,MN,,47.7697,-95.641,Polk,FALSE,,,
56651,STANDARD,Lengby,MN,,47.5158,-95.6359,Polk,FALSE,,,
56684,STANDARD,Trail,MN,,47.7478,-95.7607,Polk,FALSE,,,
56716,STANDARD,Crookston,MN,,47.7797,-96.5931,Polk,FALSE,,,
56721,STANDARD,East Grand Forks,MN,,47.9318,-97.0213,Polk,FALSE,,,
56722,STANDARD,Euclid,MN,,47.9845,-96.6428,Polk,FALSE,,,
56723,STANDARD,Fisher,MN,,47.8003,-96.8015,Polk,FALSE,,,
56736,STANDARD,Mentor,MN,,47.6576,-96.1778,Polk,FALSE,,,
56323,STANDARD,Cyrus,MN,,45.6414,-95.7096,Pope,FALSE,,,
56327,STANDARD,Farwell,MN,,45.7244,-95.6656,Pope,FALSE,,,
56334,STANDARD,Glenwood,MN,,45.6429,-95.3868,Pope,FALSE,,,
56349,STANDARD,Lowry,MN,,45.7105,-95.5322,Pope,FALSE,,,
56381,STANDARD,Starbuck,MN,,45.5926,-95.5421,Pope,FALSE,,,
56385,STANDARD,Villard,MN,,45.7118,-95.2414,Pope,FALSE,,,
55101,STANDARD,Saint Paul,MN,,44.9512,-93.0902,Ramsey,FALSE,,,
55102,STANDARD,Saint Paul,MN,,44.9372,-93.1209,Ramsey,FALSE,,,
55103,STANDARD,Saint Paul,MN,,44.9608,-93.1216,Ramsey,FALSE,,,
55104,STANDARD,Saint Paul,MN,,44.9532,-93.158,Ramsey,FALSE,,,
55105,STANDARD,Saint Paul,MN,,44.9347,-93.1651,Ramsey,FALSE,,,
55106,STANDARD,Saint Paul,MN,,44.9684,-93.0488,Ramsey,FALSE,,,
55107,STANDARD,Saint Paul,MN,,44.9325,-93.088,Ramsey,FALSE,,,
55108,STANDARD,Saint Paul,MN,,44.9806,-93.1771,Ramsey,FALSE,,,
55109,STANDARD,Saint Paul,MN,,45.0132,-93.0297,Ramsey,FALSE,,,
55110,STANDARD,Saint Paul,MN,,45.08,-93.0223,Ramsey,FALSE,,,
55112,STANDARD,Saint Paul,MN,,45.0788,-93.1872,Ramsey,FALSE,,,
55113,STANDARD,Saint Paul,MN,,45.0139,-93.1571,Ramsey,FALSE,,,
55114,STANDARD,Saint Paul,MN,,44.968,-93.1981,Ramsey,FALSE,,,
55116,STANDARD,Saint Paul,MN,,44.914,-93.1727,Ramsey,FALSE,,,
55117,STANDARD,Saint Paul,MN,,44.9995,-93.0969,Ramsey,FALSE,,,
55119,STANDARD,Saint Paul,MN,,44.9414,-93.0107,Ramsey,FALSE,,,
55126,STANDARD,Saint Paul,MN,,45.0736,-93.138,Ramsey,FALSE,,,
55127,STANDARD,Saint Paul,MN,,45.0803,-93.0875,Ramsey,FALSE,,,
55130,STANDARD,Saint Paul,MN,,44.973,-93.0827,Ramsey,FALSE,,,
55131,STANDARD,Saint Paul,MN,,44.973,-93.0827,Ramsey,FALSE,,,
55133,STANDARD,Saint Paul,MN,,45.0059,-93.1059,Ramsey,FALSE,,,
55144,STANDARD,Saint Paul,MN,,45.0059,-93.1059,Ramsey,FALSE,,,
55145,STANDARD,Saint Paul,MN,,44.9444,-93.0933,Ramsey,FALSE,,,
55146,STANDARD,Saint Paul,MN,,44.9427,-93.0828,Ramsey,FALSE,,,
55155,STANDARD,Saint Paul,MN,,44.9522,-93.0955,Ramsey,FALSE,,,
55164,STANDARD,Saint Paul,MN,,44.9909,-93.1066,Ramsey,FALSE,,,
55165,STANDARD,Saint Paul,MN,,45.0059,-93.1059,Ramsey,FALSE,,,
55170,STANDARD,Saint Paul,MN,,44.9444,-93.0933,Ramsey,FALSE,,,
55172,STANDARD,Saint Paul,MN,,45.0059,-93.1059,Ramsey,FALSE,,,
55175,STANDARD,Saint Paul,MN,,45.0059,-93.1059,Ramsey,FALSE,,,
55187,STANDARD,Saint Paul,MN,,45.0059,-93.1059,Ramsey,FALSE,,,
55188,STANDARD,Saint Paul,MN,,45.0059,-93.1059,Ramsey,FALSE,,,
56715,STANDARD,Brooks,MN,,47.8129,-96.0117,Red Lake,FALSE,,,
56742,STANDARD,Oklee,MN,,47.8286,-95.8617,Red Lake,FALSE,,,
56748,STANDARD,Plummer,MN,,47.9113,-95.9646,Red Lake,FALSE,,,
56750,STANDARD,Red Lake Falls,MN,,47.8823,-96.2681,Red Lake,FALSE,,,
56083,STANDARD,Sanborn,MN,,44.2183,-95.1328,Redwood,FALSE,,,
56152,STANDARD,Lamberton,MN,,44.2378,-95.2739,Redwood,FALSE,,,
56166,STANDARD,Revere,MN,,44.2391,-95.3557,Redwood,FALSE,,,
56180,STANDARD,Walnut Grove,MN,,44.2294,-95.4965,Redwood,FALSE,,,
56214,STANDARD,Belview,MN,,44.6055,-95.3178,Redwood,FALSE,,,
56224,STANDARD,Clements,MN,,44.3943,-95.0474,Redwood,FALSE,,,
56255,STANDARD,Lucan,MN,,44.4132,-95.4119,Redwood,FALSE,,,
56263,STANDARD,Milroy,MN,,44.4365,-95.5545,Redwood,FALSE,,,
56266,STANDARD,Morgan,MN,,44.3926,-94.9218,Redwood,FALSE,,,
56283,STANDARD,Redwood Falls,MN,,44.5394,-95.1169,Redwood,FALSE,,,
56287,STANDARD,Seaforth,MN,,44.4772,-95.3264,Redwood,FALSE,,,
56292,STANDARD,Vesta,MN,,44.5051,-95.4118,Redwood,FALSE,,,
56293,STANDARD,Wabasso,MN,,44.4059,-95.2632,Redwood,FALSE,,,
56294,STANDARD,Wanda,MN,,44.3149,-95.213,Redwood,FALSE,,,
55310,STANDARD,Bird Island,MN,,44.7507,-94.8716,Renville,FALSE,,,
55314,STANDARD,Buffalo Lake,MN,,44.7709,-94.5912,Renville,FALSE,,,
55332,STANDARD,Fairfax,MN,,44.5329,-94.7256,Renville,FALSE,,,
55333,STANDARD,Franklin,MN,,44.5421,-94.8931,Renville,FALSE,,,
55342,STANDARD,Hector,MN,,44.7485,-94.7058,Renville,FALSE,,,
56230,STANDARD,Danube,MN,,44.7919,-95.0972,Renville,FALSE,,,
56270,STANDARD,Morton,MN,,44.5662,-95.0268,Renville,FALSE,,,
56277,STANDARD,Olivia,MN,,44.7706,-94.9727,Renville,FALSE,,,
56284,STANDARD,Renville,MN,,44.7776,-95.1989,Renville,FALSE,,,
56285,STANDARD,Sacred Heart,MN,,44.7975,-95.3538,Renville,FALSE,,,
55019,STANDARD,Dundas,MN,,44.3955,-93.2037,Rice,FALSE,,,
55021,STANDARD,Faribault,MN,,44.2945,-93.2818,Rice,FALSE,,,
55046,STANDARD,Lonsdale,MN,,44.4477,-93.4252,Rice,FALSE,,,
55052,STANDARD,Morristown,MN,,44.2342,-93.4525,Rice,FALSE,,,
55053,STANDARD,Nerstrand,MN,,44.3538,-93.0855,Rice,FALSE,,,
55057,STANDARD,Northfield,MN,,44.4587,-93.1668,Rice,FALSE,,,
55087,STANDARD,Warsaw,MN,,44.2485,-93.3949,Rice,FALSE,,,
55088,STANDARD,Webster,MN,,44.5003,-93.3826,Rice,FALSE,,,
56116,STANDARD,Beaver Creek,MN,,43.6223,-96.3698,Rock,FALSE,,,
56134,STANDARD,Hardwick,MN,,43.7911,-96.2161,Rock,FALSE,,,
56138,STANDARD,Hills,MN,,43.5335,-96.3645,Rock,FALSE,,,
56146,STANDARD,Kanaranzi,MN,,43.5758,-96.0945,Rock,FALSE,,,
56147,STANDARD,Kenneth,MN,,43.7637,-96.1089,Rock,FALSE,,,
56156,STANDARD,Luverne,MN,,43.6614,-96.2216,Rock,FALSE,,,
56158,STANDARD,Magnolia,MN,,43.644,-96.0769,Rock,FALSE,,,
56173,STANDARD,Steen,MN,,43.5317,-96.2439,Rock,FALSE,,,
56673,STANDARD,Roosevelt,MN,,48.8279,-95.1119,Roseau,FALSE,,,
56682,STANDARD,Swift,MN,,48.8533,-95.2213,Roseau,FALSE,,,
56714,STANDARD,Badger,MN,,48.7913,-96.0965,Roseau,FALSE,,,
56726,STANDARD,Greenbush,MN,,48.6957,-96.1871,Roseau,FALSE,,,
56751,STANDARD,Roseau,MN,,48.7048,-95.7504,Roseau,FALSE,,,
56756,STANDARD,Salol,MN,,48.8522,-95.5356,Roseau,FALSE,,,
56759,STANDARD,Strathcona,MN,,48.5459,-96.0879,Roseau,FALSE,,,
56761,STANDARD,Wannaska,MN,,48.6452,-95.7072,Roseau,FALSE,,,
56763,STANDARD,Warroad,MN,,48.9111,-95.3538,Roseau,FALSE,,,
55602,STANDARD,Brimson,MN,,47.3142,-91.8625,St. Louis,FALSE,,,
55702,STANDARD,Alborn,MN,,46.9782,-92.5579,St. Louis,FALSE,,,
55703,STANDARD,Angora,MN,,47.7577,-92.6413,St. Louis,FALSE,,,
55705,STANDARD,Aurora,MN,,47.4951,-92.2415,St. Louis,FALSE,,,
55706,STANDARD,Babbitt,MN,,47.7091,-91.957,St. Louis,FALSE,,,
55708,STANDARD,Biwabik,MN,,47.5328,-92.3408,St. Louis,FALSE,,,
55710,STANDARD,Britt,MN,,47.655,-92.6321,St. Louis,FALSE,,,
55711,STANDARD,Brookston,MN,,46.8384,-92.643,St. Louis,FALSE,,,
55713,STANDARD,Buhl,MN,,47.4932,-92.7643,St. Louis,FALSE,,,
55717,STANDARD,Canyon,MN,,47.0785,-92.4594,St. Louis,FALSE,,,
55719,STANDARD,Chisholm,MN,,47.5007,-92.8617,St. Louis,FALSE,,,
55723,STANDARD,Cook,MN,,47.8442,-92.721,St. Louis,FALSE,,,
55724,STANDARD,Cotton,MN,,47.1521,-92.4352,St. Louis,FALSE,,,
55725,STANDARD,Crane Lake,MN,,48.2594,-92.4896,St. Louis,FALSE,,,
55731,STANDARD,Ely,MN,,47.9034,-91.857,St. Louis,FALSE,,,
55732,STANDARD,Embarrass,MN,,47.6658,-92.2101,St. Louis,FALSE,,,
55734,STANDARD,Eveleth,MN,,47.451,-92.528,St. Louis,FALSE,,,
55736,STANDARD,Floodwood,MN,,46.9076,-92.9167,St. Louis,FALSE,,,
55738,STANDARD,Forbes,MN,,47.2732,-92.6756,St. Louis,FALSE,,,
55741,STANDARD,Gilbert,MN,,47.4885,-92.4025,St. Louis,FALSE,,,
55746,STANDARD,Hibbing,MN,,47.4156,-92.9356,St. Louis,FALSE,,,
55747,STANDARD,Hibbing,MN,,47.4272,-92.9377,St. Louis,FALSE,,,
55750,STANDARD,Hoyt Lakes,MN,,47.515,-92.14,St. Louis,FALSE,,,
55751,STANDARD,Iron,MN,,47.4115,-92.6195,St. Louis,FALSE,,,
55758,STANDARD,Kinney,MN,,47.5121,-92.7402,St. Louis,FALSE,,,
55763,STANDARD,Makinen,MN,,47.3416,-92.3446,St. Louis,FALSE,,,
55765,STANDARD,Meadowlands,MN,,47.1021,-92.7884,St. Louis,FALSE,,,
55766,STANDARD,Melrude,MN,,47.2496,-92.4123,St. Louis,FALSE,,,
55768,STANDARD,Mountain Iron,MN,,47.5133,-92.6243,St. Louis,FALSE,,,
55771,STANDARD,Orr,MN,,48.1439,-92.8561,St. Louis,FALSE,,,
55772,STANDARD,Nett Lake,MN,,48.111,-93.0941,St. Louis,FALSE,,,
55777,STANDARD,Virginia,MN,,47.5233,-92.5366,St. Louis,FALSE,,,
55779,STANDARD,Saginaw,MN,,46.8795,-92.3917,St. Louis,FALSE,,,
55781,STANDARD,Side Lake,MN,,47.6671,-93.0424,St. Louis,FALSE,,,
55782,STANDARD,Soudan,MN,,47.821,-92.2464,St. Louis,FALSE,,,
55790,STANDARD,Tower,MN,,47.8089,-92.2878,St. Louis,FALSE,,,
55791,STANDARD,Twig,MN,,46.8944,-92.3646,St. Louis,FALSE,,,
55792,STANDARD,Virginia,MN,,47.5371,-92.5285,St. Louis,FALSE,,,
55796,STANDARD,Winton,MN,,47.9263,-91.8007,St. Louis,FALSE,,,
55801,STANDARD,Duluth,MN,,46.7833,-92.1066,St. Louis,FALSE,,,
55802,STANDARD,Duluth,MN,,46.7685,-92.0865,St. Louis,FALSE,,,
55803,STANDARD,Duluth,MN,,46.8749,-92.0941,St. Louis,FALSE,,,
55804,STANDARD,Duluth,MN,,46.8551,-92.0074,St. Louis,FALSE,,,
55805,STANDARD,Duluth,MN,,46.7987,-92.0946,St. Louis,FALSE,,,
55806,STANDARD,Duluth,MN,,46.7715,-92.1279,St. Louis,FALSE,,,
55807,STANDARD,Duluth,MN,,46.7408,-92.1698,St. Louis,FALSE,,,
55808,STANDARD,Duluth,MN,,46.681,-92.2226,St. Louis,FALSE,,,
55810,STANDARD,Duluth,MN,,46.7606,-92.266,St. Louis,FALSE,,,
55811,STANDARD,Duluth,MN,,46.8147,-92.1998,St. Louis,FALSE,,,
55812,STANDARD,Duluth,MN,,46.8106,-92.0767,St. Louis,FALSE,,,
55814,STANDARD,Duluth,MN,,46.7833,-92.1066,St. Louis,FALSE,,,
55815,STANDARD,Duluth,MN,,46.7833,-92.1066,St. Louis,FALSE,,,
55816,STANDARD,Duluth,MN,,46.7833,-92.1066,St. Louis,FALSE,,,
55020,STANDARD,Elko New Market,MN,,44.5647,-93.3269,Scott,FALSE,,,
55054,STANDARD,Elko New Market,MN,,44.5647,-93.3269,Scott,FALSE,,,
55352,STANDARD,Jordan,MN,,44.6713,-93.6195,Scott,FALSE,,,
55372,STANDARD,Prior Lake,MN,,44.7107,-93.4101,Scott,FALSE,,,
55378,STANDARD,Savage,MN,,44.7615,-93.3434,Scott,FALSE,,,
55379,STANDARD,Shakopee,MN,,44.7793,-93.5197,Scott,FALSE,,,
56011,STANDARD,Belle Plaine,MN,,44.6139,-93.7604,Scott,FALSE,,,
55308,STANDARD,Becker,MN,,45.4365,-93.841,Sherburne,FALSE,,,
55309,STANDARD,Big Lake,MN,,45.3506,-93.7399,Sherburne,FALSE,,,
55319,STANDARD,Clear Lake,MN,,45.4795,-93.9684,Sherburne,FALSE,,,
55330,STANDARD,Elk River,MN,,45.3136,-93.5814,Sherburne,FALSE,,,
55377,STANDARD,Santiago,MN,,45.5402,-93.8154,Sherburne,FALSE,,,
55398,STANDARD,Zimmerman,MN,,45.4553,-93.5879,Sherburne,FALSE,,,
55307,STANDARD,Arlington,MN,,44.6153,-94.0762,Sibley,FALSE,,,
55334,STANDARD,Gaylord,MN,,44.5463,-94.1955,Sibley,FALSE,,,
55335,STANDARD,Gibbon,MN,,44.5606,-94.5467,Sibley,FALSE,,,
55338,STANDARD,Green Isle,MN,,44.6791,-94.0083,Sibley,FALSE,,,
55366,STANDARD,New Auburn,MN,,44.6735,-94.2293,Sibley,FALSE,,,
55396,STANDARD,Winthrop,MN,,44.5436,-94.3698,Sibley,FALSE,,,
56044,STANDARD,Henderson,MN,,44.5344,-93.9345,Sibley,FALSE,,,
55353,STANDARD,Kimball,MN,,45.3436,-94.3028,Stearns,FALSE,,,
56301,STANDARD,Saint Cloud,MN,,45.541,-94.1819,Stearns,FALSE,,,
56302,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
56303,STANDARD,Saint Cloud,MN,,45.5713,-94.2036,Stearns,FALSE,,,
56304,STANDARD,Saint Cloud,MN,,45.5521,-94.1284,Stearns,FALSE,,,
56307,STANDARD,Albany,MN,,45.6151,-94.574,Stearns,FALSE,,,
56310,STANDARD,Avon,MN,,45.6122,-94.436,Stearns,FALSE,,,
56312,STANDARD,Belgrade,MN,,45.4865,-94.9699,Stearns,FALSE,,,
56316,STANDARD,Brooten,MN,,45.5011,-95.1245,Stearns,FALSE,,,
56320,STANDARD,Cold Spring,MN,,45.45,-94.4378,Stearns,FALSE,,,
56321,STANDARD,Collegeville,MN,,45.5783,-94.4199,Stearns,FALSE,,,
56325,STANDARD,Elrosa,MN,,45.5636,-94.9464,Stearns,FALSE,,,
56331,STANDARD,Freeport,MN,,45.6731,-94.6785,Stearns,FALSE,,,
56335,STANDARD,Greenwald,MN,,45.5971,-94.8515,Stearns,FALSE,,,
56340,STANDARD,Holdingford,MN,,45.7249,-94.4581,Stearns,FALSE,,,
56352,STANDARD,Melrose,MN,,45.6582,-94.8198,Stearns,FALSE,,,
56356,STANDARD,New Munich,MN,,45.6297,-94.7519,Stearns,FALSE,,,
56362,STANDARD,Paynesville,MN,,45.3988,-94.7157,Stearns,FALSE,,,
56368,STANDARD,Richmond,MN,,45.4605,-94.5361,Stearns,FALSE,,,
56369,STANDARD,Rockville,MN,,45.4719,-94.3408,Stearns,FALSE,,,
56371,STANDARD,Roscoe,MN,,45.4332,-94.6366,Stearns,FALSE,,,
56372,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
56374,STANDARD,Saint Joseph,MN,,45.5651,-94.3367,Stearns,FALSE,,,
56375,STANDARD,Saint Stephen,MN,,45.7118,-94.2817,Stearns,FALSE,,,
56376,STANDARD,Saint Martin,MN,,45.5019,-94.6689,Stearns,FALSE,,,
56377,STANDARD,Sartell,MN,,45.6318,-94.2136,Stearns,FALSE,,,
56378,STANDARD,Sauk Centre,MN,,45.7281,-94.9682,Stearns,FALSE,,,
56387,STANDARD,Waite Park,MN,,45.5497,-94.2245,Stearns,FALSE,,,
56393,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
56395,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
56396,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
56397,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
56398,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
56399,STANDARD,Saint Cloud,MN,,45.5608,-94.1625,Stearns,FALSE,,,
55049,STANDARD,Medford,MN,,44.1741,-93.2437,Steele,FALSE,,,
55060,STANDARD,Owatonna,MN,,44.0805,-93.2191,Steele,FALSE,,,
55917,STANDARD,Blooming Prairie,MN,,43.8977,-93.0608,Steele,FALSE,,,
56026,STANDARD,Ellendale,MN,,43.8826,-93.3195,Steele,FALSE,,,
56046,STANDARD,Hope,MN,,43.9619,-93.276,Steele,FALSE,,,
56207,STANDARD,Alberta,MN,,45.5571,-96.0498,Stevens,FALSE,,,
56221,STANDARD,Chokio,MN,,45.5524,-96.1733,Stevens,FALSE,,,
56235,STANDARD,Donnelly,MN,,45.7014,-96.0649,Stevens,FALSE,,,
56244,STANDARD,Hancock,MN,,45.4985,-95.8008,Stevens,FALSE,,,
56267,STANDARD,Morris,MN,,45.5921,-95.9172,Stevens,FALSE,,,
56208,STANDARD,Appleton,MN,,45.2054,-95.9949,Swift,FALSE,,,
56215,STANDARD,Benson,MN,,45.3129,-95.5766,Swift,FALSE,,,
56226,STANDARD,Clontarf,MN,,45.3763,-95.6787,Swift,FALSE,,,
56231,STANDARD,Danvers,MN,,45.2818,-95.7219,Swift,FALSE,,,
56249,STANDARD,Holloway,MN,,45.2708,-95.9164,Swift,FALSE,,,
56252,STANDARD,Kerkhoven,MN,,45.2096,-95.3115,Swift,FALSE,,,
56271,STANDARD,Murdock,MN,,45.2161,-95.4049,Swift,FALSE,,,
56318,STANDARD,Burtrum,MN,,45.888,-94.6962,Todd,FALSE,,,
56336,STANDARD,Grey Eagle,MN,,45.8252,-94.7467,Todd,FALSE,,,
56347,STANDARD,Long Prairie,MN,,45.9747,-94.8656,Todd,FALSE,,,
56389,STANDARD,West Union,MN,,45.7995,-95.0821,Todd,FALSE,,,
56437,STANDARD,Bertha,MN,,46.2515,-95.0357,Todd,FALSE,,,
56438,STANDARD,Browerville,MN,,46.0905,-94.8346,Todd,FALSE,,,
56440,STANDARD,Clarissa,MN,,46.1373,-94.9572,Todd,FALSE,,,
56446,STANDARD,Eagle Bend,MN,,46.117,-95.0961,Todd,FALSE,,,
56453,STANDARD,Hewitt,MN,,46.325,-95.0504,Todd,FALSE,,,
56479,STANDARD,Staples,MN,,46.3536,-94.7633,Todd,FALSE,,,
56219,STANDARD,Browns Valley,MN,,45.6069,-96.8063,Traverse,FALSE,,,
56236,STANDARD,Dumont,MN,,45.6717,-96.4061,Traverse,FALSE,,,
56296,STANDARD,Wheaton,MN,,45.8111,-96.4866,Traverse,FALSE,,,
56583,STANDARD,Tintah,MN,,46.0074,-96.3593,Traverse,FALSE,,,
55041,STANDARD,Lake City,MN,,44.4305,-92.2838,Wabasha,FALSE,,,
55932,STANDARD,Elgin,MN,,44.1358,-92.2535,Wabasha,FALSE,,,
55945,STANDARD,Kellogg,MN,,44.2739,-92.1095,Wabasha,FALSE,,,
55956,STANDARD,Mazeppa,MN,,44.2646,-92.5207,Wabasha,FALSE,,,
55957,STANDARD,Millville,MN,,44.2359,-92.2672,Wabasha,FALSE,,,
55964,STANDARD,Plainview,MN,,44.1637,-92.1621,Wabasha,FALSE,,,
55968,STANDARD,Reads Landing,MN,,44.3977,-92.0893,Wabasha,FALSE,,,
55981,STANDARD,Wabasha,MN,,44.3703,-92.0361,Wabasha,FALSE,,,
55991,STANDARD,Zumbro Falls,MN,,44.2427,-92.4256,Wabasha,FALSE,,,
56434,STANDARD,Aldrich,MN,,46.3797,-94.9364,Wadena,FALSE,,,
56464,STANDARD,Menahga,MN,,46.7572,-95.0714,Wadena,FALSE,,,
56477,STANDARD,Sebeka,MN,,46.6306,-95.0681,Wadena,FALSE,,,
56481,STANDARD,Verndale,MN,,46.5065,-94.9676,Wadena,FALSE,,,
56482,STANDARD,Wadena,MN,,46.4401,-95.1283,Wadena,FALSE,,,
56048,STANDARD,Janesville,MN,,44.1168,-93.7095,Waseca,FALSE,,,
56072,STANDARD,New Richland,MN,,43.8937,-93.4995,Waseca,FALSE,,,
56091,STANDARD,Waldorf,MN,,43.9399,-93.7043,Waseca,FALSE,,,
56093,STANDARD,Waseca,MN,,44.0834,-93.5108,Waseca,FALSE,,,
55001,STANDARD,Afton,MN,,44.8697,-92.8234,Washington,FALSE,,,
55003,STANDARD,Bayport,MN,,45.0214,-92.7844,Washington,FALSE,,,
55016,STANDARD,Cottage Grove,MN,,44.8308,-92.9393,Washington,FALSE,,,
55025,STANDARD,Forest Lake,MN,,45.2685,-92.9749,Washington,FALSE,,,
55038,STANDARD,Hugo,MN,,45.1824,-92.9452,Washington,FALSE,,,
55042,STANDARD,Lake Elmo,MN,,44.9946,-92.9056,Washington,FALSE,,,
55043,STANDARD,Lakeland,MN,,44.9394,-92.7716,Washington,FALSE,,,
55047,STANDARD,Marine On Saint Croix,MN,,45.1988,-92.8258,Washington,FALSE,,,
55055,STANDARD,Newport,MN,,44.8725,-92.9986,Washington,FALSE,,,
55071,STANDARD,Saint Paul Park,MN,,44.8344,-92.9873,Washington,FALSE,,,
55073,STANDARD,Scandia,MN,,45.2697,-92.8292,Washington,FALSE,,,
55082,STANDARD,Stillwater,MN,,45.0614,-92.8474,Washington,FALSE,,,
55083,STANDARD,Stillwater,MN,,45.021,-92.9837,Washington,FALSE,,,
55090,STANDARD,Willernie,MN,,45.0535,-92.957,Washington,FALSE,,,
55115,STANDARD,Saint Paul,MN,,45.071,-92.9391,Washington,FALSE,,,
